Id,SalePrice
1779,121696.96
1780,174908.95
1781,136091.16
1782,92301.516
1783,139619.16
1784,107148.41
1785,126415.516
1786,165724.19
1787,172991.75
1788,55841.016
1789,101020.34
1790,70903.17
1791,178746.42
1792,158726.28
1793,128875.516
1794,153648.38
1795,126973.21
1796,120490.336
1797,116910.15
1798,127784.83
1799,115079.28
1800,146636.95
1801,125987.875
1802,140162.58
1803,148969.8
1804,141978.86
1805,140848.95
1806,115752.78
1807,133424.81
1808,127076.8
1809,120681.195
1810,153320.45
1811,91958.71
1812,95245.18
1813,123046.97
1814,102446.81
1815,50543.35
1816,95703.08
1817,108949.74
1818,156161.66
1819,125324.586
1820,36092.625
1821,113498.99
1822,152098.7
1823,29973.146
1824,134899.34
1825,133632.81
1826,101037.65
1827,103656.7
1828,142573.92
1829,123758.64
1830,142741.08
1831,167122.48
1832,60788.707
1833,155257.47
1834,122990.17
1835,147465.98
1836,129534.98
1837,82987.91
1838,123368.305
1839,92742.37
1840,164787.81
1841,143962.4
1842,80632.3
1843,137265.53
1844,148604.58
1845,136594.73
1846,150912.62
1847,165831.12
1848,60012.246
1849,115597.375
1850,115532.01
1851,158571.05
1852,126357.93
1853,128650.84
1854,170681.25
1855,136549.78
1856,211737.9
1857,152052.64
1858,140339.1
1859,124037.77
1860,140221.84
1861,124037.77
1862,334385.5
1863,324615.94
1864,326691.06
1865,332767.84
1866,331819.78
1867,248046.38
1868,304616.8
1869,204681.03
1870,238826.19
1871,255147.11
1872,170911.97
1873,228004.97
1874,150183.12
1875,205213.42
1876,194710.42
1877,207721.52
1878,201107.2
1879,130760.234
1880,133732.25
1881,228473.78
1882,247859.11
1883,187819.31
1884,204996.77
1885,241635.61
1886,311282.7
1887,206932.4
1888,280748.56
1889,160770.94
1890,119745.516
1891,139669.92
1892,103771.6
1893,131661.14
1894,132609.16
1895,134567.48
1896,125982.69
1897,102191.06
1898,113673.3
1899,158974.0
1900,164109.83
1901,174458.38
1902,136986.89
1903,218521.25
1904,157503.53
1905,195408.3
1906,189149.56
1907,195889.2
1908,111777.98
1909,131508.97
1910,116560.56
1911,213517.25
1912,312415.3
1913,149350.89
1914,51284.05
1915,325102.25
1916,60926.92
1917,265500.78
1918,138649.25
1919,165407.42
1920,141360.23
1921,451058.7
1922,328341.1
1923,198387.47
1924,222003.86
1925,205886.55
1926,416295.9
1927,136937.17
1928,155412.42
1929,122022.39
1930,126748.13
1931,143479.69
1932,138176.17
1933,184427.83
1934,179005.3
1935,172968.55
1936,189304.36
1937,185551.72
1938,173743.77
1939,242207.97
1940,188564.08
1941,171580.9
1942,178840.2
1943,212313.55
1944,353787.1
1945,388659.34
1946,144578.44
1947,294481.94
1948,183479.55
1949,232895.42
1950,178726.0
1951,262995.94
1952,211277.42
1953,173642.92
1954,191859.73
1955,131218.28
1956,314335.94
1957,150588.05
1958,299992.16
1959,136223.1
1960,111598.73
1961,120010.445
1962,97868.0
1963,103953.8
1964,107952.57
1965,144716.53
1966,141967.42
1967,295974.28
1968,451653.16
1969,405791.7
1970,469888.88
1971,448145.88
1972,409085.3
1973,262651.22
1974,320888.78
1975,331391.03
1976,267487.22
1977,338055.66
1978,388656.16
1979,329749.12
1980,195988.39
1981,340082.1
1982,222608.39
1983,210057.86
1984,165281.23
1985,213462.89
1986,207667.69
1987,176596.16
1988,177239.67
1989,193334.19
1990,216009.05
1991,241262.83
1992,216172.47
1993,168078.47
1994,246161.95
1995,187439.33
1996,246974.7
1997,326038.94
1998,347030.5
1999,252791.39
2000,310531.75
2001,245948.98
2002,240362.75
2003,241672.69
2004,262326.2
2005,230804.62
2006,236991.0
2007,247589.23
2008,225049.64
2009,191040.7
2010,193221.19
2011,146683.69
2012,176003.11
2013,184234.56
2014,183662.48
2015,206888.38
2016,191270.39
2017,194894.52
2018,114670.21
2019,131098.42
2020,93369.81
2021,105466.52
2022,176068.77
2023,142542.42
2024,261208.1
2025,371229.72
2026,173901.8
2027,153268.92
2028,147864.95
2029,174611.64
2030,277440.3
2031,248682.8
2032,259919.23
2033,273191.62
2034,164551.78
2035,218090.88
2036,197024.2
2037,198511.62
2038,324824.12
2039,237178.4
2040,341938.7
2041,269236.94
2042,203342.1
2043,171972.78
2044,177970.67
2045,207783.4
2046,143358.98
2047,142130.19
2048,141276.83
2049,144755.69
2050,181755.45
2051,118394.81
2052,132699.92
2053,149498.75
2054,81610.47
2055,163646.92
2056,140504.19
2057,114107.75
2058,218153.53
2059,135136.6
2060,169400.72
2061,176481.62
2062,127230.125
2063,108247.29
2064,145446.58
2065,126080.21
2066,160269.69
2067,118811.24
2068,114065.59
2069,89333.68
2070,110754.86
2071,89652.27
2072,108486.52
2073,139902.36
2074,186086.95
2075,150694.95
2076,122579.05
2077,156699.61
2078,131605.34
2079,133673.69
2080,115369.46
2081,125182.86
2082,128456.64
2083,151781.39
2084,109470.48
2085,116078.15
2086,137404.92
2087,124048.18
2088,90630.62
2089,67832.96
2090,131199.06
2091,118179.28
2092,126822.625
2093,129092.78
2094,129692.58
2095,145659.58
2096,79094.51
2097,96765.43
2098,149463.84
2099,57384.11
2100,80292.25
2101,121965.26
2102,119713.375
2103,105320.125
2104,136345.1
2105,127064.18
2106,72063.17
2107,207426.42
2108,109528.4
2109,115571.49
2110,133101.94
2111,136350.2
2112,140959.69
2113,118363.24
2114,112829.19
2115,160327.36
2116,124287.5
2117,153272.22
2118,121326.97
2119,99685.57
2120,120665.69
2121,91914.32
2122,106986.99
2123,84585.49
2124,190431.97
2125,128544.4
2126,146987.78
2127,164574.44
2128,121603.48
2129,97153.24
2130,143743.22
2131,152530.83
2132,114191.234
2133,122815.47
2134,120412.125
2135,93477.63
2136,72883.23
2137,110151.695
2138,129067.195
2139,147900.7
2140,144979.27
2141,152480.39
2142,126512.875
2143,141934.6
2144,135032.28
2145,136813.16
2146,159606.02
2147,120540.16
2148,124698.67
2149,135881.14
2150,222056.3
2151,118565.77
2152,175261.73
2153,177026.36
2154,108949.19
2155,143082.33
2156,289854.0
2157,220255.03
2158,225924.36
2159,203792.75
2160,176915.22
2161,234566.52
2162,407590.12
2163,353843.56
2164,245595.8
2165,187270.55
2166,153988.44
2167,225256.42
2168,200357.52
2169,195276.33
2170,222148.42
2171,152260.42
2172,134855.56
2173,169843.55
2174,222724.36
2175,308446.34
2176,323483.5
2177,244801.39
2178,197685.48
2179,139255.2
2180,207163.67
2181,185943.5
2182,227856.56
2183,190110.08
2184,119629.91
2185,111836.45
2186,143613.42
2187,155727.08
2188,152117.06
2189,223964.34
2190,86125.29
2191,85321.57
2192,96051.555
2193,119386.37
2194,110224.21
2195,112888.41
2196,111736.47
2197,116215.97
2198,157598.8
2199,168138.72
2200,148319.31
2201,141661.75
2202,218716.89
2203,145527.47
2204,189334.88
2205,112855.58
2206,148842.11
2207,207402.56
2208,254590.25
2209,235992.86
2210,125838.77
2211,123264.164
2212,117934.39
2213,105689.29
2214,118846.26
2215,110657.94
2216,161331.0
2217,94524.766
2218,55196.496
2219,69695.82
2220,55510.48
2221,322638.62
2222,266476.47
2223,280088.62
2224,201375.89
2225,124387.18
2226,183800.16
2227,194882.3
2228,263797.6
2229,238033.16
2230,153283.11
2231,219903.62
2232,176732.86
2233,166320.16
2234,242599.08
2235,219314.05
2236,254902.19
2237,338699.4
2238,202686.3
2239,95454.6
2240,166480.64
2241,153143.03
2242,122563.65
2243,125889.85
2244,110317.21
2245,109092.16
2246,140318.23
2247,120808.98
2248,123158.03
2249,122173.516
2250,136766.88
2251,128200.46
2252,173506.88
2253,153649.4
2254,180121.23
2255,187288.1
2256,183607.0
2257,210363.33
2258,169560.55
2259,179871.12
2260,161694.14
2261,199900.89
2262,217539.16
2263,348799.9
2264,466865.75
2265,150227.62
2266,300349.3
2267,369704.4
2268,429727.78
2269,148377.16
2270,187095.23
2271,218060.86
2272,196625.14
2273,164585.19
2274,176889.88
2275,164998.69
2276,184425.55
2277,190606.03
2278,144719.75
2279,135925.1
2280,121366.664
2281,163449.33
2282,182044.86
2283,107543.88
2284,110302.96
2285,147864.62
2286,120425.38
2287,345903.47
2288,277851.88
2289,397019.03
2290,476587.97
2291,326506.88
2292,443201.6
2293,504841.84
2294,452880.06
2295,462333.3
2296,280403.62
2297,317248.94
2298,308254.47
2299,387376.97
2300,338887.84
2301,270203.62
2302,245421.9
2303,242052.12
2304,240664.73
2305,180525.1
2306,175708.7
2307,183570.84
2308,221570.6
2309,275383.97
2310,222508.02
2311,191708.39
2312,172837.42
2313,173430.67
2314,178135.1
2315,182676.77
2316,182379.19
2317,186041.14
2318,181305.38
2319,179700.47
2320,195678.48
2321,236842.4
2322,171283.84
2323,187475.69
2324,173834.3
2325,210895.6
2326,161234.38
2327,209537.12
2328,233338.61
2329,190288.17
2330,174949.94
2331,371539.62
2332,407957.12
2333,318783.66
2334,253597.52
2335,257410.36
2336,323813.16
2337,207776.12
2338,273480.9
2339,214915.0
2340,403217.03
2341,210184.39
2342,229572.22
2343,221448.84
2344,234056.45
2345,229828.27
2346,223920.23
2347,205321.56
2348,229968.69
2349,178604.0
2350,291907.9
2351,257346.1
2352,256191.67
2353,248465.17
2354,139768.98
2355,157729.7
2356,148348.81
2357,190604.36
2358,188590.56
2359,132410.36
2360,111339.32
2361,146746.75
2362,278378.94
2363,144511.72
2364,161395.9
2365,214741.36
2366,199071.4
2367,227009.3
2368,222511.02
2369,223767.58
2370,174893.88
2371,170549.52
2372,197046.55
2373,292174.7
2374,321961.44
2375,264635.34
2376,290695.47
2377,403999.03
2378,137590.36
2379,217113.62
2380,144087.56
2381,169450.25
2382,198195.8
2383,198259.08
2384,239757.28
2385,160086.83
2386,135624.39
2387,140230.38
2388,99805.88
2389,125991.086
2390,151462.47
2391,149639.44
2392,111993.22
2393,168348.83
2394,151989.94
2395,205650.72
2396,136202.72
2397,211246.6
2398,136281.2
2399,59973.64
2400,57940.89
2401,105395.13
2402,136956.11
2403,144104.39
2404,149384.86
2405,161169.14
2406,148816.06
2407,129303.414
2408,139562.5
2409,122303.5
2410,155270.88
2411,118438.48
2412,163596.27
2413,133386.23
2414,145956.5
2415,145562.6
2416,129019.44
2417,135529.31
2418,133359.47
2419,133766.92
2420,122527.38
2421,141005.84
2422,112906.14
2423,125219.95
2424,156793.5
2425,242535.0
2426,140373.86
2427,139166.94
2428,176697.88
2429,109198.86
2430,130530.24
2431,110777.7
2432,152598.53
2433,152641.58
2434,145178.39
2435,154742.6
2436,113727.375
2437,107421.09
2438,130420.695
2439,108217.54
2440,119946.31
2441,98277.58
2442,95121.38
2443,123263.89
2444,125716.41
2445,79181.41
2446,131806.48
2447,173685.77
2448,134075.06
2449,105518.805
2450,141786.9
2451,122464.88
2452,209555.55
2453,94275.555
2454,131540.55
2455,130077.03
2456,132669.72
2457,133464.86
2458,125221.016
2459,104600.586
2460,133682.22
2461,114111.39
2462,137734.08
2463,128582.516
2464,173828.11
2465,133989.28
2466,119018.516
2467,138980.06
2468,73397.8
2469,73270.88
2470,187889.42
2471,223640.23
2472,158957.19
2473,120888.94
2474,78783.35
2475,226572.0
2476,107477.97
2477,127812.266
2478,146709.3
2479,105757.56
2480,152041.9
2481,123039.914
2482,129560.07
2483,111454.336
2484,120524.336
2485,123479.875
2486,162512.25
2487,187283.78
2488,162526.81
2489,150096.61
2490,157054.0
2491,93946.62
2492,184595.81
2493,147723.19
2494,142104.61
2495,82505.72
2496,234483.22
2497,152284.95
2498,106585.45
2499,103574.766
2500,123648.33
2501,138601.06
2502,151216.0
2503,86085.81
2504,172868.89
2505,222945.77
2506,256277.23
2507,280444.97
2508,256178.78
2509,219020.39
2510,221327.45
2511,174137.52
2512,206027.14
2513,213178.05
2514,267352.25
2515,151041.17
2516,176091.28
2517,147141.4
2518,147015.98
2519,232362.97
2520,216594.73
2521,188867.16
2522,222273.0
2523,123899.05
2524,139268.94
2525,146040.69
2526,137054.34
2527,114406.42
2528,128759.01
2529,141581.16
2530,120802.51
2531,253341.2
2532,227673.84
2533,192022.06
2534,221962.22
2535,329970.25
2536,239306.88
2537,245233.2
2538,180479.89
2539,183969.66
2540,179453.67
2541,183017.16
2542,168156.28
2543,127692.26
2544,125281.64
2545,132972.78
2546,131344.86
2547,146149.42
2548,154433.81
2549,160530.25
2550,317376.6
2551,140970.05
2552,133933.5
2553,77373.65
2554,97290.72
2555,118614.26
2556,110316.63
2557,112978.875
2558,164756.95
2559,145470.67
2560,147037.56
2561,157231.81
2562,140661.8
2563,155784.81
2564,201512.33
2565,152405.81
2566,162749.55
2567,127173.18
2568,194797.5
2569,203915.31
2570,121886.58
2571,189139.6
2572,176228.45
2573,225212.52
2574,285760.3
2575,134467.12
2576,123760.95
2577,170946.4
2578,74563.96
2579,59680.234
2580,123021.04
2581,112311.72
2582,101128.016
2583,275184.75
2584,165442.1
2585,177029.33
2586,215467.72
2587,202901.16
2588,150823.53
2589,147409.61
2590,204427.62
2591,212600.67
2592,205138.47
2593,254344.11
2594,171065.28
2595,210457.88
2596,305404.0
2597,189508.78
2598,271911.7
2599,322993.53
2600,205187.03
2601,164258.7
2602,78883.87
2603,96503.53
2604,89440.65
2605,71131.52
2606,154424.58
2607,192012.08
2608,198689.08
2609,165648.64
2610,113651.57
2611,125232.14
2612,142038.05
2613,134968.02
2614,130047.59
2615,158046.14
2616,142573.11
2617,196435.7
2618,211293.62
2619,195095.77
2620,191299.66
2621,181310.89
2622,184266.69
2623,260825.36
2624,288573.53
2625,328880.88
2626,177030.48
2627,179579.34
2628,480165.06
2629,572450.06
2630,393434.47
2631,466125.75
2632,455028.94
2633,320828.5
2634,425182.56
2635,151240.92
2636,182405.75
2637,187394.64
2638,262720.16
2639,182740.7
2640,148863.47
2641,98853.23
2642,191028.81
2643,99442.69
2644,119837.47
2645,110051.305
2646,97823.695
2647,106215.445
2648,140475.08
2649,147876.52
2650,138111.42
2651,139664.17
2652,419175.97
2653,232570.88
2654,256999.14
2655,399782.44
2656,328416.12
2657,365560.1
2658,298800.8
2659,312122.12
2660,344587.25
2661,366825.16
2662,355669.7
2663,272570.8
2664,271815.8
2665,319370.8
2666,287510.25
2667,171592.39
2668,183976.95
2669,180823.53
2670,282126.8
2671,186906.9
2672,187125.53
2673,206646.3
2674,204757.88
2675,176319.98
2676,189517.14
2677,195337.81
2678,250317.81
2679,273302.8
2680,270818.7
2681,433735.12
2682,326076.78
2683,543565.2
2684,323248.28
2685,371874.12
2686,243915.4
2687,333316.2
2688,223227.19
2689,217908.31
2690,470698.25
2691,188380.9
2692,137812.95
2693,193341.97
2694,143957.83
2695,189632.89
2696,182286.03
2697,192658.84
2698,188253.0
2699,169567.11
2700,158503.27
2701,140984.2
2702,103758.2
2703,118014.96
2704,140708.5
2705,117319.04
2706,110986.95
2707,125982.21
2708,134850.56
2709,116377.086
2710,127700.37
2711,298753.0
2712,392543.9
2713,171578.38
2714,148072.12
2715,169108.34
2716,140699.53
2717,178668.22
2718,235404.98
2719,158487.6
2720,171702.52
2721,134387.6
2722,165017.94
2723,147477.25
2724,134615.45
2725,135284.77
2726,141271.9
2727,195123.14
2728,168375.56
2729,152485.64
2730,141693.61
2731,132593.53
2732,129831.03
2733,157947.56
2734,144131.95
2735,131439.33
2736,142388.08
2737,124041.79
2738,139854.16
2739,168550.38
2740,136692.12
2741,157972.77
2742,143965.02
2743,143841.44
2744,160208.53
2745,147417.67
2746,138454.02
2747,145920.23
2748,122999.01
2749,126266.695
2750,139212.19
2751,132422.53
2752,203367.31
2753,147361.61
2754,223958.86
2755,126926.77
2756,101213.984
2757,62739.66
2758,83353.11
2759,150523.7
2760,130542.13
2761,140978.9
2762,146780.88
2763,178026.45
2764,152395.86
2765,286693.53
2766,136392.95
2767,95021.44
2768,142319.42
2769,135173.53
2770,146093.66
2771,107973.336
2772,115404.6
2773,176741.45
2774,144750.48
2775,123942.836
2776,143538.25
2777,138317.98
2778,115811.39
2779,131292.66
2780,89643.125
2781,98333.81
2782,85401.21
2783,114223.51
2784,127982.98
2785,141976.12
2786,78660.18
2787,129133.2
2788,67908.55
2789,183786.4
2790,87966.766
2791,113799.414
2792,45545.75
2793,177339.84
2794,108474.03
2795,120442.016
2796,106349.42
2797,208545.94
2798,117077.945
2799,114028.266
2800,53542.55
2801,114031.14
2802,138717.17
2803,174275.11
2804,138440.94
2805,116616.17
2806,75302.45
2807,162543.42
2808,144971.9
2809,132287.67
2810,130549.58
2811,159621.23
2812,159843.17
2813,188138.39
2814,157472.06
2815,114063.04
2816,225157.0
2817,150196.81
2818,130763.86
2819,162185.0
2820,138462.45
2821,108178.37
2822,191307.77
2823,331988.1
2824,197993.08
2825,174078.95
2826,128936.29
2827,134004.25
2828,223164.92
2829,205013.16
2830,230980.44
2831,182040.86
2832,235238.53
2833,296765.56
2834,210760.2
2835,214234.17
2836,185837.81
2837,155975.2
2838,154685.86
2839,184481.44
2840,200495.28
2841,206207.14
2842,223979.39
2843,150009.27
2844,148623.34
2845,117818.95
2846,208426.67
2847,203561.84
2848,223242.2
2849,202005.66
2850,277487.66
2851,214258.12
2852,236169.89
2853,238773.89
2854,140013.14
2855,200964.66
2856,200725.98
2857,182701.25
2858,200371.31
2859,114607.414
2860,129996.87
2861,121449.42
2862,193882.27
2863,135032.2
2864,246966.42
2865,146320.05
2866,140921.42
2867,97663.23
2868,98547.5
2869,100159.62
2870,114786.41
2871,87532.27
2872,49852.934
2873,100436.72
2874,141283.03
2875,110074.15
2876,169073.95
2877,141152.62
2878,176094.9
2879,135681.88
2880,96424.77
2881,150813.8
2882,170316.73
2883,188512.77
2884,197543.84
2885,181970.62
2886,233628.47
2887,98043.04
2888,139348.23
2889,48657.92
2890,85512.945
2891,131554.86
2892,42942.242
2893,72776.16
2894,55737.81
2895,317708.12
2896,287454.53
2897,199101.58
2898,135546.05
2899,218491.19
2900,155871.39
2901,206575.6
2902,185059.08
2903,346397.28
2904,354485.06
2905,92212.305
2906,212835.97
2907,110449.305
2908,135043.25
2909,137031.56
2910,83474.29
2911,78387.336
2912,140571.48
2913,84370.22
2914,74657.195
2915,82463.72
2916,84429.84
2917,161161.45
2918,121805.08
2919,229591.33
